Index,Kave-PM2.5
23681,26.42
23682,30.32
23683,42.23
23684,51.41
23685,53.9
23686,52.4
23687,49.2
23688,41.54
23689,34.94
23690,34.76
23691,34.37
23692,39.23
23693,71.6
23694,84.59
23695,58.46
23696,38.41
23697,33.8
23698,29.5
23699,25.24
23700,23.58
23701,19.39
23702,21.3
23703,21.57
23704,17.32
23705,17.04
23706,17.65
23707,22.85
23708,29.24
23709,26.17
23710,24.9
23711,27.17
23712,25.54
23713,23.38
23714,22.61
23715,26.78
23716,25.94
23717,24.33
23718,26.6
23719,25.27
23720,23.0
23721,19.19
23722,15.6
23723,16.03
23724,18.4
23725,17.45
23726,13.2
23727,13.47
23728,15.69
23729,19.1
23730,30.38
23731,36.34
23732,33.02
23733,36.18
23734,36.84
23735,29.67
23736,24.87
23737,23.82
23738,24.86
23739,24.17
23740,21.86
23741,19.65
23742,19.46
23743,18.93
23744,17.44
23745,16.5
23746,14.49
23747,17.22
23748,19.05
23749,19.25
23750,20.65
23751,17.79
23752,22.0
23753,25.22
23754,21.17
23755,24.63
23756,26.09
23757,25.46
23758,26.93
23759,22.95
23760,21.19
23761,26.02
23762,26.99
23763,23.59
23764,19.25
23765,20.29
23766,22.85
23767,21.51
23768,18.92
23769,20.58
23770,24.03
23771,20.16
23772,15.82
23773,14.33
23774,14.67
23775,19.12
23776,25.51
23777,24.1
23778,21.11
23779,22.36
23780,27.13
23781,32.62
23782,35.65
23783,32.63
23784,28.3
23785,28.5
23786,26.18
23787,23.21
23788,19.91
23789,22.04
23790,24.42
23791,20.66
23792,22.81
23793,30.41
23794,31.73
23795,29.1
23796,28.44
23797,23.9
23798,18.37
23799,15.7
23800,15.43
23801,20.31
23802,25.72
23803,29.94
23804,30.23
23805,33.28
23806,34.57
23807,28.79
23808,25.92
23809,25.14
23810,23.4
23811,32.08
23812,35.22
23813,28.53
23814,28.76
23815,33.1
23816,31.46
23817,29.39
23818,29.46
23819,28.89
23820,29.09
23821,28.28
23822,25.09
23823,24.18
23824,22.65
23825,18.75
23826,20.06
23827,26.62
23828,36.5
23829,42.13
23830,40.19
23831,35.93
23832,32.29
23833,41.37
23834,59.78
23835,64.81
23836,61.06
23837,51.81
23838,46.02
23839,47.94
23840,42.09
23841,36.12
23842,34.24
23843,33.01
23844,31.11
23845,29.93
23846,27.02
23847,22.29
23848,25.82
23849,25.05
23850,21.63
23851,28.07
23852,31.58
23853,33.97
23854,36.04
23855,30.09
23856,24.13
23857,23.8
23858,28.67
23859,30.1
23860,28.43
23861,26.34
23862,26.59
23863,31.13
23864,34.65
23865,31.95
23866,26.82
23867,25.34
23868,23.37
23869,21.34
23870,20.96
23871,22.25
23872,21.9
23873,20.03
23874,22.57
23875,25.85
23876,30.14
23877,34.14
23878,31.09
23879,26.35
23880,25.34
23881,50.48
23882,72.86
23883,64.31
23884,57.83
23885,56.47
23886,53.12
23887,43.87
23888,38.91
23889,39.57
23890,35.05
23891,
23892,
23893,
23894,201.15
23895,199.04
23896,191.94
23897,59.84
23898,52.36
23899,61.74
23900,51.31
23901,44.58
23902,38.03
23903,35.63
23904,36.51
23905,32.49
23906,28.77
23907,42.0
23908,65.3
23909,92.19
23910,98.63
23911,80.81
23912,62.99
23913,43.95
23914,36.52
23915,31.16
23916,127.37
23917,158.35
23918,65.68
23919,45.75
23920,43.53
23921,47.17
23922,56.08
23923,44.46
23924,54.39
23925,58.24
23926,176.69
23927,184.04
23928,42.13
23929,26.74
23930,22.93
23931,12.89
23932,12.73
23933,19.43
23934,25.43
23935,23.46
23936,30.89
23937,80.72
23938,117.83
23939,100.87
23940,78.37
23941,66.28
23942,53.46
23943,40.54
23944,35.36
23945,36.96
23946,38.07
23947,37.09
23948,35.82
23949,31.59
23950,33.27
23951,37.05
23952,32.18
23953,29.5
23954,34.43
23955,41.05
23956,56.19
23957,66.27
23958,58.86
23959,157.54
23960,197.12
23961,114.93
23962,73.54
23963,44.82
23964,34.75
23965,27.84
23966,25.13
23967,30.2
23968,35.3
23969,39.15
23970,46.79
23971,52.23
23972,50.79
23973,47.63
23974,42.24
23975,37.38
23976,36.82
23977,60.4
23978,84.58
23979,96.76
23980,109.54
23981,113.94
23982,116.17
23983,111.06
23984,112.54
23985,117.86
23986,103.88
23987,89.08
23988,92.56
23989,106.09
23990,107.79
23991,92.73
23992,77.7
23993,64.72
23994,56.08
23995,56.22
23996,55.32
23997,53.43
23998,51.64
23999,47.47
24000,42.97
24001,46.97
24002,74.19
24003,94.6
24004,89.84
24005,75.87
24006,59.45
24007,52.37
24008,48.52
24009,40.55
24010,42.25
24011,41.7
24012,37.9
24013,38.15
24014,33.71
24015,42.02
24016,46.31
24017,43.33
24018,48.3
24019,52.51
24020,50.41
24021,45.57
24022,41.78
24023,34.71
24024,32.99
24025,32.81
24026,30.18
24027,48.34
24028,81.39
24029,95.95
24030,90.41
24031,74.29
24032,51.45
24033,42.01
24034,39.06
24035,31.07
24036,27.51
24037,29.24
24038,27.67
24039,25.81
24040,27.45
24041,32.72
24042,38.58
24043,43.4
24044,49.96
24045,67.81
24046,84.69
24047,87.91
24048,85.65
24049,80.7
24050,69.53
24051,59.62
24052,55.0
24053,48.73
24054,47.14
24055,46.93
24056,45.14
24057,149.67
24058,147.71
24059,38.66
24060,17.83
24061,13.72
24062,23.56
24063,23.78
24064,23.32
24065,27.75
24066,27.36
24067,27.44
24068,31.4
24069,46.41
24070,47.32
24071,35.42
24072,35.8
24073,35.35
24074,55.5
24075,95.47
24076,117.29
24077,124.48
24078,125.64
24079,122.62
24080,150.19
24081,181.58
24082,171.61
24083,154.97
24084,158.64
24085,158.9
24086,151.31
24087,151.81
24088,137.21
24089,103.9
24090,86.56
24091,85.53
24092,76.28
24093,70.64
24094,66.9
24095,60.43
24096,59.43
24097,56.85
24098,49.24
24099,44.63
24100,42.1
24101,42.19
24102,44.22
24103,46.23
24104,47.79
24105,57.85
24106,55.38
24107,45.57
24108,48.95
24109,42.08
24110,31.39
24111,35.7
24112,39.77
24113,38.74
24114,43.56
24115,43.2
24116,38.13
24117,37.43
24118,35.46
24119,33.88
24120,34.36
24121,30.9
24122,27.1
24123,23.51
24124,23.24
24125,28.02
24126,29.99
24127,27.48
24128,26.11
24129,30.42
24130,35.58
24131,33.69
24132,28.63
24133,24.11
24134,26.24
24135,26.67
24136,29.19
24137,33.94
24138,32.04
24139,29.03
24140,25.34
24141,21.06
24142,21.96
24143,25.14
24144,22.1
24145,16.88
24146,22.05
24147,28.33
24148,28.62
24149,31.59
24150,32.02
24151,30.79
24152,31.78
24153,30.75
24154,30.04
24155,31.38
24156,27.09
24157,27.03
24158,27.63
24159,28.52
24160,26.95
24161,23.85
24162,21.01
24163,19.21
24164,17.48
24165,15.68
24166,15.63
24167,13.38
24168,12.21
24169,12.35
24170,15.98
24171,43.71
24172,68.27
24173,61.41
24174,44.98
24175,36.29
24176,29.12
24177,28.62
24178,27.12
24179,20.45
24180,20.18
24181,21.82
24182,20.65
24183,21.52
24184,23.67
24185,24.01
24186,34.85
24187,45.65
24188,40.05
24189,35.39
24190,36.69
24191,34.27
24192,34.49
24193,35.43
24194,32.08
24195,35.21
24196,36.13
24197,36.79
24198,38.38
24199,37.34
24200,35.09
24201,34.28
24202,34.88
24203,32.5
24204,30.84
24205,30.96
24206,28.83
24207,27.45
24208,31.64
24209,37.06
24210,44.71
24211,49.65
24212,51.21
24213,50.14
24214,48.12
24215,45.11
24216,40.41
24217,38.54
24218,33.04
24219,28.85
24220,27.43
24221,23.36
24222,31.73
24223,37.3
24224,30.97
24225,44.88
24226,172.52
24227,122.8
24228,20.83
24229,41.33
24230,30.4
24231,21.88
24232,34.02
24233,40.06
24234,42.01
24235,39.01
24236,34.4
24237,39.15
24238,36.2
24239,29.81
24240,31.92
24241,32.35
24242,42.78
24243,53.34
24244,51.17
24245,49.51
24246,43.81
24247,38.87
24248,37.38
24249,35.88
24250,234.47
24251,340.6
24252,144.18
24253,66.68
24254,62.78
24255,34.37
24256,45.6
24257,48.47
24258,42.9
24259,41.3
24260,214.26
24261,195.91
24262,53.2
24263,45.69
24264,31.5
24265,24.11
24266,46.42
24267,104.25
24268,126.22
24269,113.53
24270,107.15
24271,86.48
24272,73.04
24273,67.87
24274,60.59
24275,54.77
24276,42.06
24277,36.77
24278,33.71
24279,33.72
24280,34.38
24281,30.84
24282,40.5
24283,52.02
24284,53.01
24285,44.62
24286,41.49
24287,39.78
24288,32.2
24289,30.99
24290,30.61
24291,42.56
24292,48.53
24293,43.68
24294,48.44
24295,50.58
24296,51.8
24297,52.1
24298,47.94
24299,43.07
24300,39.19
24301,32.94
24302,27.84
24303,28.12
24304,29.48
24305,33.76
24306,38.01
24307,43.69
24308,44.61
24309,45.16
24310,42.92
24311,34.83
24312,34.32
24313,43.74
24314,54.17
24315,61.97
24316,68.21
24317,106.7
24318,109.4
24319,87.79
24320,80.71
24321,70.79
24322,105.81
24323,135.7
24324,114.46
24325,80.68
24326,52.52
24327,80.43
24328,89.64
24329,68.04
24330,66.67
24331,65.0
24332,184.56
24333,158.53
24334,107.12
24335,110.05
24336,74.97
24337,63.44
24338,54.63
24339,55.78
24340,54.33
24341,49.49
24342,44.9
24343,43.27
24344,43.38
24345,43.74
24346,46.05
24347,44.97
24348,38.43
24349,32.18
24350,29.86
24351,34.61
24352,35.22
24353,42.67
24354,64.98
24355,72.89
24356,61.71
24357,53.27
24358,52.88
24359,52.23
24360,46.7
24361,42.16
24362,41.69
24363,40.44
24364,50.51
24365,56.53
24366,54.55
24367,46.61
24368,39.92
24369,50.19
24370,46.05
24371,33.47
24372,30.76
24373,27.02
24374,25.76
24375,31.85
24376,32.46
24377,25.17
24378,27.02
24379,27.8
24380,27.76
24381,30.12
24382,27.73
24383,21.74
24384,15.84
24385,16.06
24386,15.27
24387,11.29
24388,11.63
24389,15.73
24390,18.08
24391,22.73
24392,22.21
24393,16.46
24394,13.07
24395,10.84
24396,12.71
24397,16.12
24398,18.45
24399,18.83
24400,19.24
24401,21.46
24402,23.17
24403,22.16
24404,19.83
24405,22.7
24406,23.98
24407,18.83
24408,14.09
24409,15.69
24410,15.5
24411,12.11
24412,16.9
24413,20.15
24414,23.07
24415,23.02
24416,23.77
24417,25.21
24418,22.35
24419,20.44
24420,17.46
24421,13.64
24422,10.2
24423,11.87
24424,16.38
24425,15.67
24426,15.92
24427,18.21
24428,19.84
24429,21.93
24430,23.83
24431,22.88
24432,21.38
24433,22.55
24434,26.27
24435,36.88
24436,43.41
24437,43.02
24438,40.76
24439,39.7
24440,37.4
24441,33.9
24442,28.15
24443,27.0
24444,28.53
24445,23.97
24446,21.08
24447,17.88
24448,18.05
24449,20.65
24450,22.38
24451,21.76
24452,24.26
24453,28.62
24454,29.73
24455,27.13
24456,25.6
24457,29.69
24458,30.12
24459,29.54
24460,29.86
24461,29.23
24462,31.62
24463,33.4
24464,35.28
24465,36.81
24466,30.79
24467,28.45
24468,28.33
24469,22.44
24470,18.9
24471,22.4
24472,21.59
24473,23.21
24474,22.37
24475,21.88
24476,23.73
24477,25.17
24478,26.17
24479,30.05
24480,28.23
24481,24.96
24482,21.7
24483,29.36
24484,32.94
24485,31.62
24486,29.43
24487,32.34
24488,38.8
24489,40.57
24490,38.05
24491,33.86
24492,30.33
24493,25.81
24494,24.05
24495,28.87
24496,31.26
24497,32.23
24498,38.32
24499,45.36
24500,47.29
24501,49.01
24502,49.55
24503,44.62
24504,38.85
24505,35.3
24506,32.26
24507,31.33
24508,31.95
24509,33.04
24510,33.2
24511,30.44
24512,31.62
24513,35.94
24514,36.19
24515,32.22
24516,29.58
24517,27.11
24518,26.46
24519,28.61
24520,25.71
24521,23.03
24522,20.86
24523,22.39
24524,22.39
24525,23.43
24526,28.42
24527,25.45
24528,23.11
24529,26.57
24530,25.04
24531,25.36
24532,32.68
24533,49.0
24534,66.51
24535,68.86
24536,54.99
24537,42.38
24538,35.71
24539,30.33
24540,27.32
24541,25.27
24542,20.16
24543,18.21
24544,17.16
24545,29.28
24546,37.79
24547,35.34
24548,35.1
24549,29.51
24550,29.67
24551,27.95
24552,25.5
24553,25.32
24554,28.94
24555,32.69
24556,35.02
24557,35.82
24558,38.29
24559,36.39
24560,29.45
24561,34.41
24562,36.96
24563,
24564,
24565,431.93
24566,328.49
24567,251.56
24568,213.35
24569,169.98
24570,136.88
24571,97.85
24572,53.36
24573,41.17
24574,45.56
24575,45.03
24576,41.0
24577,36.16
24578,38.87
24579,40.13
24580,37.57
24581,37.48
24582,33.98
24583,63.33
24584,104.17
24585,129.98
24586,138.5
24587,159.06
24588,149.81
24589,112.59
24590,89.4
24591,69.24
24592,64.57
24593,62.97
24594,67.96
24595,61.02
24596,53.04
24597,55.08
24598,57.31
24599,49.6
24600,54.17
24601,59.99
24602,47.49
24603,47.46
24604,47.85
24605,40.44
24606,43.12
24607,70.04
24608,82.3
24609,75.03
24610,62.21
24611,50.21
24612,45.02
24613,37.36
24614,32.22
24615,31.51
24616,37.01
24617,42.79
24618,47.02
24619,48.07
24620,44.56
24621,44.79
24622,42.99
24623,38.09
24624,31.15
24625,28.45
24626,26.18
24627,20.07
24628,21.89
24629,26.07
24630,23.31
24631,22.51
24632,26.89
24633,27.66
24634,25.34
24635,28.87
24636,30.47
24637,29.99
24638,33.67
24639,35.58
24640,37.48
24641,48.62
24642,53.76
24643,55.25
24644,58.7
24645,58.01
24646,59.86
24647,58.94
24648,55.26
24649,49.43
24650,44.39
24651,42.95
24652,44.08
24653,42.02
24654,39.26
24655,65.86
24656,111.89
24657,110.03
24658,82.58
24659,70.58
24660,62.45
24661,56.23
24662,51.36
24663,55.78
24664,55.12
24665,52.03
24666,51.97
24667,44.71
24668,37.82
24669,37.19
24670,36.27
24671,34.54
24672,32.97
24673,31.23
24674,27.61
24675,21.29
24676,22.76
24677,23.54
24678,23.61
24679,30.15
24680,32.65
24681,35.83
24682,41.1
24683,43.57
24684,38.41
24685,37.12
24686,36.02
24687,28.46
24688,33.38
24689,38.01
24690,35.14
24691,34.58
24692,34.3
24693,35.71
24694,34.99
24695,32.35
24696,26.76
24697,18.9
24698,18.55
24699,20.15
24700,23.51
24701,25.44
24702,26.36
24703,27.69
24704,30.24
24705,28.29
24706,28.76
24707,32.06
24708,29.33
24709,25.93
24710,21.32
24711,24.39
24712,27.87
24713,28.89
24714,27.83
24715,27.93
24716,29.81
24717,29.4
24718,29.74
24719,30.56
24720,32.43
24721,37.97
24722,37.63
24723,41.32
24724,48.8
24725,51.98
24726,49.1
24727,48.46
24728,51.27
24729,84.85
24730,95.41
24731,68.02
24732,51.81
24733,43.51
24734,37.21
24735,34.34
24736,34.72
24737,29.96
24738,29.48
24739,35.16
24740,34.46
24741,35.76
24742,36.32
24743,30.69
24744,23.76
24745,27.67
24746,45.69
24747,55.64
24748,60.19
24749,59.38
24750,50.67
24751,43.47
24752,39.02
24753,36.54
24754,35.98
24755,34.43
24756,28.17
24757,23.39
24758,22.12
24759,23.96
24760,28.18
24761,27.61
24762,28.34
24763,27.82
24764,25.41
24765,24.91
24766,25.51
24767,22.07
24768,31.52
24769,44.85
24770,46.99
24771,39.35
24772,31.58
24773,29.11
24774,27.6
24775,27.2
24776,29.46
24777,34.49
24778,35.86
24779,34.59
24780,31.45
24781,27.43
24782,24.66
24783,24.39
24784,25.69
24785,30.0
24786,32.97
24787,30.72
24788,27.82
24789,22.57
24790,18.04
24791,18.43
24792,20.35
24793,30.79
24794,47.1
24795,54.82
24796,51.17
24797,43.92
24798,38.07
24799,36.06
24800,36.17
24801,38.4
24802,36.69
24803,29.48
24804,26.71
24805,29.03
24806,28.78
24807,29.94
24808,36.31
24809,35.55
24810,36.6
24811,37.34
24812,36.56
24813,33.65
24814,33.08
24815,32.57
24816,28.66
24817,32.65
24818,34.05
24819,29.76
24820,26.99
24821,26.77
24822,29.63
24823,33.03
24824,34.54
24825,33.14
24826,30.3
24827,29.41
24828,33.18
24829,34.68
24830,34.1
24831,38.71
24832,36.06
24833,34.27
24834,37.2
24835,37.74
24836,35.97
24837,35.39
24838,34.66
24839,30.92
24840,30.98
24841,31.65
24842,33.24
24843,35.89
24844,34.04
24845,35.66
24846,46.89
24847,44.14
24848,39.53
24849,45.74
24850,44.83
24851,38.39
24852,33.7
24853,35.03
24854,33.52
24855,34.93
24856,38.88
24857,38.95
24858,38.83
24859,40.27
24860,66.08
24861,93.19
24862,101.42
24863,88.64
24864,63.25
24865,59.48
24866,77.28
24867,76.82
24868,53.64
24869,43.89
24870,46.38
24871,40.54
24872,69.15
24873,83.14
24874,56.4
24875,44.34
24876,36.97
24877,26.52
24878,26.65
24879,31.26
24880,34.19
24881,38.27
24882,34.82
24883,30.61
24884,28.59
24885,28.87
24886,27.58
24887,22.93
24888,19.57
24889,17.79
24890,18.75
24891,20.63
24892,23.4
24893,22.63
24894,19.33
24895,22.5
24896,31.09
24897,47.43
24898,52.82
24899,47.2
24900,38.59
24901,30.77
24902,30.46
24903,38.35
24904,43.12
24905,42.82
24906,55.17
24907,58.82
24908,46.26
24909,35.86
24910,27.59
24911,22.75
24912,26.42
24913,40.56
24914,49.3
24915,44.65
24916,36.08
24917,37.06
24918,40.09
24919,41.8
24920,38.99
24921,37.38
24922,38.86
24923,34.87
24924,30.6
24925,29.66
24926,31.73
24927,37.01
24928,162.72
24929,170.82
24930,94.27
24931,70.58
24932,53.86
24933,46.27
24934,38.4
24935,32.31
24936,30.56
24937,25.06
24938,23.61
24939,30.86
24940,37.43
24941,39.25
24942,37.03
24943,35.39
24944,29.73
24945,32.25
24946,31.21
24947,24.58
24948,26.97
24949,27.71
24950,40.01
24951,49.6
24952,42.6
24953,34.62
24954,27.22
24955,25.84
24956,22.97
24957,23.36
24958,25.53
24959,26.08
24960,25.49
24961,20.42
24962,15.63
24963,17.32
24964,16.45
24965,20.59
24966,28.2
24967,32.82
24968,31.25
24969,32.88
24970,33.38
24971,30.66
24972,26.53
24973,32.15
24974,32.96
24975,31.52
24976,34.5
24977,29.4
24978,28.3
24979,26.03
24980,23.22
24981,29.7
24982,35.98
24983,36.59
24984,29.76
24985,20.83
24986,15.04
24987,15.19
24988,13.97
24989,15.74
24990,21.32
24991,25.86
24992,23.85
24993,28.62
24994,29.49
24995,23.98
24996,25.17
24997,26.4
24998,28.27
24999,32.8
25000,31.2
25001,30.32
25002,29.86
25003,25.67
25004,22.76
25005,24.91
25006,24.71
25007,21.12
25008,22.73
25009,24.09
25010,19.95
25011,19.3
25012,17.15
25013,15.81
25014,20.68
25015,22.98
25016,20.11
25017,15.58
25018,19.07
25019,23.73
25020,22.36
25021,17.83
25022,16.65
25023,14.72
25024,16.61
25025,17.65
25026,16.11
25027,13.59
25028,13.81
25029,15.95
25030,18.65
25031,23.08
25032,29.41
25033,35.87
25034,41.23
25035,49.01
25036,48.08
25037,41.12
25038,40.32
25039,40.98
25040,40.42
25041,38.34
25042,41.82
25043,42.91
25044,40.85
25045,44.68
25046,45.33
25047,41.67
25048,37.79
25049,41.85
25050,44.27
25051,43.66
25052,42.67
25053,44.19
25054,38.05
25055,33.25
25056,29.54
25057,22.75
25058,19.65
25059,19.95
25060,23.49
25061,23.51
25062,23.74
25063,27.82
25064,25.74
25065,29.17
25066,28.33
25067,22.26
25068,23.04
25069,20.88
25070,22.42
25071,31.09
25072,32.06
25073,37.98
25074,45.15
25075,43.54
25076,43.33
25077,44.42
25078,44.68
25079,46.08
25080,50.22
25081,74.0
25082,86.51
25083,98.45
25084,113.61
25085,104.31
25086,81.48
25087,72.9
25088,72.35
25089,74.89
25090,72.08
25091,64.62
25092,57.46
25093,48.5
25094,44.69
25095,50.38
25096,53.36
25097,52.14
25098,48.4
25099,45.3
25100,38.17
25101,30.93
25102,26.64
25103,22.84
25104,22.42
25105,26.85
25106,27.52
25107,27.07
25108,33.64
25109,43.13
25110,51.76
25111,52.04
25112,47.03
25113,39.02
25114,35.36
25115,68.14
25116,136.91
25117,132.03
25118,135.29
25119,195.58
25120,164.89
25121,126.03
25122,152.97
25123,173.6
25124,152.04
25125,105.94
25126,148.34
25127,129.66
25128,85.29
25129,72.01
25130,56.32
25131,46.63
25132,42.22
25133,42.95
25134,39.06
25135,37.43
25136,38.17
25137,58.93
25138,72.96
25139,66.7
25140,53.57
25141,48.19
25142,43.62
25143,39.05
25144,43.15
25145,39.54
25146,55.92
25147,74.76
25148,63.67
25149,49.83
25150,42.66
25151,41.18
25152,39.91
25153,32.24
25154,30.14
25155,38.17
25156,41.67
25157,39.48
25158,41.45
25159,41.77
25160,38.43
25161,41.99
25162,40.38
25163,38.12
25164,43.25
25165,40.4
25166,38.22
25167,42.43
25168,42.85
25169,42.1
25170,42.35
25171,41.72
25172,42.59
25173,43.97
25174,49.47
25175,49.84
25176,63.18
25177,89.81
25178,99.56
25179,86.58
25180,73.96
25181,73.91
25182,70.64
25183,65.76
25184,62.02
25185,52.94
25186,50.96
25187,50.29
25188,43.6
25189,39.2
25190,33.82
25191,36.04
25192,39.37
25193,38.05
25194,42.54
25195,42.0
25196,34.47
25197,33.9
25198,36.66
25199,35.67
25200,35.21
25201,36.14
25202,42.35
25203,57.95
25204,63.36
25205,57.69
25206,61.19
25207,76.88
25208,79.52
25209,69.47
25210,63.17
25211,53.45
25212,41.27
25213,39.1
25214,39.08
25215,34.76
25216,32.99
25217,37.01
25218,40.85
25219,42.32
25220,44.69
25221,49.78
25222,55.35
25223,60.73
25224,62.88
25225,80.11
25226,98.09
25227,106.05
25228,104.91
25229,96.73
25230,88.18
25231,67.91
25232,51.82
25233,49.17
25234,43.61
25235,36.3
25236,30.61
25237,23.32
25238,20.69
25239,20.79
25240,19.87
25241,16.74
25242,12.73
25243,12.32
25244,17.3
25245,24.44
25246,23.47
25247,19.18
25248,18.58
25249,18.31
25250,17.62
25251,23.65
25252,24.44
25253,19.8
25254,19.64
25255,21.86
25256,26.85
25257,35.34
25258,33.62
25259,33.03
25260,37.07
25261,33.98
25262,29.71
25263,29.17
25264,28.78
25265,26.36
25266,25.28
25267,24.96
25268,25.38
25269,26.74
25270,28.23
25271,34.73
25272,60.39
25273,83.38
25274,83.62
25275,80.57
25276,74.49
25277,62.08
25278,55.52
25279,57.41
25280,62.36
25281,68.56
25282,74.39
25283,68.42
25284,51.79
25285,41.61
25286,37.04
25287,34.41
25288,31.45
25289,30.0
25290,31.86
25291,29.09
25292,24.66
25293,26.32
25294,28.44
25295,27.02
25296,24.94
25297,24.1
25298,27.1
25299,30.94
25300,29.27
25301,30.18
25302,37.28
25303,37.66
25304,37.22
25305,33.62
25306,28.65
25307,25.74
25308,23.6
25309,19.37
25310,19.4
25311,18.3
25312,14.15
25313,15.28
25314,25.71
25315,27.06
25316,24.21
25317,20.92
25318,23.45
25319,25.88
25320,21.24
25321,15.55
25322,17.42
25323,16.23
25324,19.25
25325,18.86
25326,34.44316864013672
25327,38.21913146972656
25328,33.49
25329,35.07
25330,32.3
25331,27.81
25332,20.1
25333,13.48
25334,45.54
25335,316.53
25336,258.09
25337,85.28
25338,53.53
25339,33.66
25340,48.03
25341,55.26
25342,69.62
25343,57.68
25344,44.4
25345,41.32
25346,44.95
25347,48.01
25348,42.02
25349,34.05
25350,29.78
25351,31.07
25352,26.59
25353,27.31
25354,29.7
25355,26.38
25356,22.94
25357,17.94
25358,12.93
25359,12.49
25360,12.21
25361,12.96
25362,12.66
25363,13.25
25364,14.27
25365,20.13
25366,25.29
25367,27.35
25368,26.08
25369,26.11
25370,23.28
25371,28.2
25372,32.56
25373,29.83
25374,38.95
25375,49.94
25376,56.32
25377,57.76
25378,56.52
25379,56.56
25380,53.41
25381,42.6
25382,31.03
25383,27.37
25384,27.49
25385,25.56
25386,27.07
25387,27.59
25388,29.87
25389,36.96
25390,35.03
25391,37.9
25392,43.47
25393,45.46
25394,42.11
25395,39.3
25396,41.95
25397,47.7
25398,57.63
25399,64.65
25400,65.34
25401,66.78
25402,69.23
25403,68.28
25404,53.7
25405,39.31
25406,34.47
25407,28.09
25408,142.96
25409,152.45
25410,57.52
25411,19.84
25412,17.55
25413,24.63
25414,24.93
25415,22.97
25416,19.53
25417,16.14
25418,26.48
25419,38.45
25420,41.8
25421,46.96
25422,44.0
25423,37.3
25424,40.94
25425,58.95
25426,56.36
25427,39.32
25428,30.2
25429,32.48
25430,29.85
25431,27.93
25432,30.98
25433,31.26
25434,35.65
25435,58.78
25436,71.56
25437,69.9
25438,65.49
25439,56.26
25440,51.61
25441,45.23
25442,39.24
25443,42.93
25444,42.34
25445,41.62
25446,40.22
25447,39.96
25448,43.2
25449,56.08
25450,61.94
25451,53.79
25452,42.55
